poi_id,category,name_ko,lat,lon,address_ko,website,phone,open_hours_text,closed_days_text,ticket_price_text,rag_seed_text_ko,source_urls,source_updated_at
KOP001965,역사적 장소,국립서울현충원,37.500205558,126.978187195,"06984 서울 동작구 현충로 210 (동작동, 국립현충원)",https://www.mpva.go.kr/snmb/www/index.do,1522-1555,06:00 ~ 18:00 (정문.동문.통문 5개소) 09:00 ~ 18:00 (업무 시설 개방 시간),"11월 공휴일, 12~2월 토요일.공휴일은 전시관 휴관",,"국립서울현충원은 나라와 민족을 위해 순국한 영령들이 안장된 국립묘지입니다. 국가유공자의 유골, 유해를 안장하고, 그 충과 의를 기리기 위해 설립되었습니다. 현충원 내에는 무용용사탑, 전쟁박물관, 현충관, 충렬대 등이 있습니다. 매년 6월 6일에는 현충일 추념식이 진행됩니다.",https://korean.visitseoul.net/attractions/%EA%B5%AD%EB%A6%BD%ED%98%84%EC%B6%A9%EC%9B%90/KOP001965,2025.08.06
KOP001776,역사적 장소,국립 4.19민주묘지,37.64969985,127.00793721,01009 서울 강북구 4.19로8길 17,http://419.mpva.go.kr/,02-996-0419,묘지 - 여름(3월-10월) 06:00~18:00 - 겨울(11월-2월) 07:00~17:00 기념관 및 유영봉안소 - 여름(3월-10월) 09:30~17:30 - 겨울(11월-2월) 09:30~16:30,묘지: 연중무휴 기념관: 월요일(월요일이 공휴일인 경우 그 다음날 휴관),,"4.19혁명은 민주주의에 대한 열망을 그대로 드러낸 일대 사건으로 이때 목숨을 잃은 사이버 참배 4.19혁명 희생자들의 죽음을 되새기고 추모할 수 있는 공간이 온라인에도 있습니다. 홈페이지를 방문하여 사이버 참배를 통해 위로하는 방법입니다. 또한 하늘편지를 통해 추모의 글을 남길 수 있어 아이들도 참여할 수 있습니다.",https://korean.visitseoul.net/attractions/%EA%B5%AD%EB%A6%BD-419%EB%AF%BC%EC%A3%BC%EB%AC%98%EC%A7%80/KOP001776,2025.08.04
KOP005763,랜드마크,국회의사당,37.531891684,126.914137285,07233 서울특별시 영등포구 의사당대로 1 (여의도동),http://www.assembly.go.kr,02-6788-2114,"평일 10:00 ~ 17:00 (10시, 11시, 14시, 15시, 16시, 17시 총 6회 입장가능 *1회 최대 150명) 토요일 10:00 ~ 12:00 (10시, 11시, 12시 총 3회 입장가능 *1회 최대 150명)","일요일, 공휴일, 근로자의 날(5.1), 국회개원기념일(5.31)",,"여의도에 위치한 국회의사당은 한국의 민주주의와 인권을 상징하는 건물입니다. 국회의사당 본관이 있고 그 오른쪽에는 국회도서관이, 왼쪽에는 의원회관이 있습니다. 국회 참관은 참관희망일 기준 3일 전까지 온라인 예약을 해야 합니다.",https://korean.visitseoul.net/attractions/%EA%B5%AD%ED%9A%8C%EC%9D%98%EC%82%AC%EB%8B%B9/KOP005763,2025.07.29
KOP042288,랜드마크,그래픽,37.540898098,126.993579431,04344 서울 용산구 회나무로39길 33 (이태원동),https://www.instagram.com/graphic.fan/,070-4070-0204,"화요일 ~ 금요일 13:00~23:00 토요일, 일요일 11:00~23:00",매주 월요일 휴무,입장료 20000원 20:00시 이후 10000원,"겹겹이 쌓인하얀색 원기둥이 일부 잘린 형태는 마치 새하얀 생크림으로 뒤덮인 3단 케이크 같기도 합니다. 3층 높이의 거대한 크기에 창문 하나 없는 이 건물은 겉모습만 봐서는 도통 쓰임을 짐작할 수 없습니다. 멀리서 보면 미스터리한 이 건물을 자세히 들여다보면 건물 외벽에 오돌토돌한 주름이 세로로 이어진 것이 보입니다. 책 낱장의 결을 표현한 이 주름은 서점 ‘그래픽’ 의 정체성을 보여주고 있습니다.  웅장한 벽으로둘러싸여 내부를 짐작할 수 없던 외관처럼 ‘그래픽’ 내부공간 또한 비밀스럽습니다. 매달 약 100권에 달하는 책을 새로들여서 같은 공간이지만 매번 새로운 경험을 선사합니다. 만19세이상의 성인만 출입할 수 있다는 점 또한 공간을 더욱 비밀스럽게 만듭니다. 시간의 제약 없이 책을 읽을 수 있는 독서 공간은 책과 함께 가볍게 술 한 잔을 기울이면서 삶의 고단함을 털어낼 수 있는 안식처가 됩니다.",https://korean.visitseoul.net/attractions/%EA%B7%B8%EB%9E%98%ED%94%BD/KOP042288,2025.08.07
KOP003255,역사적 장소,길상사,37.599147578,126.994804738,136-022 서울특별시 성북구 선잠로5길 68 (성북동),http://www.kilsangsa.info/home/default_in.asp,02-3672-5945,대중법회 및 연중기도 일정에 따라 이용 시간에 차이가 있음,,,"성북동의 복잡한 다운타운을 뚫고 들어가면 길상사가 보입니다. 정문을 지나면 기둥과 서까래가 그대로 보이는 기와집 한 채가 서 있습니다. 대웅전 격인 극락전입니다. 죽은 이의 극락왕생을 비는 지장전은 범종각과 함께 사찰 기능을 보완하려는 차원에서 새로 지은 건물이지만 한국 전통 미를 그대로 간직하고 있습니다. 일반적인 절과 차별되는 건축물, 색다른 분위기를 자아내는 조경 외에도 길상사는 이례적인 모습을 품고 있는 절입니다. 절 행사 때마다 신부나 수녀 등 천주교 성직자들이 자주 참석하는 장면을 볼 수 있습니다. 종교적 갈등을 벗어나 진정으로 참 선을 추구하는 공간입니다. 길상사 내에 위치한 ‘침묵의 집’에서는 매일 오전 10시부터 오후 5시 사이에 자유롭게 명상을 할 수 있습니다. 길상사는 가까운 도심 속에서 평안함을 얻을 수 있는 특별한 곳입니다.",https://korean.visitseoul.net/attractions/%EA%B8%B8%EC%83%81%EC%82%AC/KOP003255,2025.06.05
KOP042446,미술관&박물관,김중업 건축문화의집,37.615022615,127.044069843,02755 서울 성북구 장위로21나길 11 (장위동),,02-6906-3136,화요일 ~ 토요일 10:00 ~ 17:00,"매주 일요일, 월요일 휴관",,"좌측에 신발장이 있고, 정면 벽면에 커다란 스테인글라스 창문이 있는 모습 책이 가득 꽂힌 책장과 책을 읽을 수 있는 커다란 책상과 의자들이 놓인 모습 1970 년대 지어진 이 2 층짜리 단독주택을 1986 년 김중업이 한국 전통 건축을 바탕으로 집 안 곳곳에 이국적인 요소들을 가미하여 리모델링했습니다. 이곳은 당시 중산층의 주택 문화를 엿볼 수 있으며, 2017 년 '서울미래유산' 으로 지정되었습니다. '김중업 건축문화의집' 은 우리나라와 서양의 건축 양식을 주택 안에 조화롭게 담고 있습니다. 2 층 거실은 한옥에 주로 쓰이는 우물마루 와 서까래 구조, 창호지가 발린 창문을 현대적 감각으로 풀어냈고 화장실은 유럽풍으로 설계되었습니다. 1970-80 년대 당시 우리나라에서는 찾아보기 힘든 드레스룸이 딸린 건식 화장실로 빈티지한 옥색 인테리어가 돋보입니다.  단아하게 꾸며진 정원으로 나가면, 김중업 건축의 특징 중 하나인 수 ( 水 ) 공간이 마당 한 켠에 자리하고 있습니다.  작은 온실까지 더해진 '김중업 건축문화의집'은 정원 안에 거대한 자연이 담겨있습니다.",https://korean.visitseoul.net/attractions/%EA%B9%80%EC%A4%91%EC%97%85-%EA%B1%B4%EC%B6%95%EB%AC%B8%ED%99%94%EC%9D%98%EC%A7%91/KOP042446,2025.07.28
KOP000276,역사적 장소,남산골 한옥마을,37.556840275,126.99361994,"04626 서울 중구 퇴계로34길 28 (남산골한옥마을)",https://www.hanokmaeul.co.kr/,02-6358-5533,하절기(4월~10월) 09:00 - 21:00 동절기(11월~3월) 09:00 - 20:00 -전통정원 개방시간 24시간 개방,월요일,무료,"충무로의 대로변에서 100미터 남짓 지나면 예스런 한옥마을과 자연 공원이 등장합니다. 조선시대의 한옥 다섯 채를 이전해 조성한 남산골 한옥마을입니다. 남산골 한옥마을은 골짜기를 만들어 물이 흐르게 하고 전통 조경을 되살렸습니다. 그 너머로 남산이 병풍처럼 마을을 둘러 한층 운치 있습니다. 물론 초입의 한옥촌도 빠질 수 없습니다. 남산골 한옥마을에 있는 한옥들은 원래 남촌에 있었던 것이 아닙니다. 1998년 한옥마을을 조성하면서 제각기 흩어져 있던 5채의 전통 가옥을 이전했습니다. 명성황후의 친척 민영휘의 가옥, 경복궁 중건 당시 도편수였던 이승업 가옥, 조선말 오위장을 지낸 김춘영의 가옥 등이 포함됩니다. 무엇보다 북촌과 비교하면 집 안의 내부를 속속들이 들여다볼 수 있다는 점이 매력입니다. 다양한 행사와 체험 프로그램도 남산골 한옥마을만의 장점입니다. 한국어, 영어, 일어, 중국어 해설 가능",https://korean.visitseoul.net/attractions/%EB%82%A8%EC%82%B0%EA%B3%A8-%ED%95%9C%EC%98%A5%EB%A7%88%EC%9D%84/KOP000276,2025.08.02
KOP016321,랜드마크,남산서울타워,37.551069574,126.98787105,"04340 서울 용산구 남산공원길 105 (YTN서울타워)",https://www.seoultower.co.kr/,02-3455-9277,평일 10:00-22:30 주말 및 공휴일 10:00-23:00 * 마감시간 30분 전까지 입장 가능 *,연중무휴,,"남산서울타워에서 내려다보이는 야경은 서울을 대표하는 10대 한류 명소로 손꼽힙니다. 별에서 온 그대를 비롯한 각종 인기 드라마와 예능 프로그램에도 자주 등장하는 장소입니다. 많은 커플이 변치 않을 사랑을 약속하며 철제 난간에 걸어놓은 수천 개의 자물쇠를 볼 수 있습니다.",https://korean.visitseoul.net/attractions/%EB%82%A8%EC%82%B0%EC%84%9C%EC%9A%B8%ED%83%80%EC%9B%8C-%EC%95%BC%EA%B2%BD/KOP016321,2025.07.29
KOP035015,랜드마크,남산케이블카,37.556585678,126.984024064,"04630 서울 중구 소파로 83 (남산케이블카)",http://www.cablecar.co.kr/,02-753-2403,"10:00 ~ 23:00",,이용요금 대인 15000원(왕복) / 12000원(편도) 소인 11500(왕복) / 9000원(편도) ※ 자세한 요금정보는 홈페이지를 참고해주세요,"남산케이블카의 모습, 산과 하늘의 풍경 그리고 선으로 연결되어있는 케이블카 남산을 오르는 가장 손쉽고 재미있는 방법. 서울 한복판에 우뚝 솟은 N 서울타워가 있는 남산 정상까지 약 3분 정도를 케이블카를 타고 이동하면서 멋진 서울의 전경을 감상할 수 있습니다. 가을의 단풍과 겨울의 눈쌓인 남산 등 계절감을 즐기며 이동하는 재미도 있지만 빛으로 둘러싸인 서울의 야경을 내려다보는 로맨틱한 체험도 가능합니다. 남산케이블카 주차장 인근에는 맛집으로 유명한 왕돈가스와 산채비빔밥 음식점들이 있어 이용에 참고하면 좋습니다. 140m 길이의 긴 경사형 엘리베이터인 남산오르미를 이용하면 편리하게 케이블카 승강장까지 이동이 가능합니다.",https://korean.visitseoul.net/attractions/%EB%82%A8%EC%82%B0%EC%BC%80%EC%9D%B4%EB%B8%94%EC%B9%B4/KOP035015,2025.07.30
KOP005015,역사적 장소,대각사,37.573686701,126.992026487,03134 서울 종로구 율곡로10길 87 (대각사),http://daegaksa.kr/ ,02-744-4502,일출 시 ~ 일몰 시,연중무휴,,"대각사 내부 사진입니다. 정면에 불상이 있고, 불교식으로 꾸며져 있습니다. 창덕궁 후원 앞에 위치한 대각사는 1911년 창건되었습니다. 불교 포교단체 중 하나인 대각회의 사찰입니다. 용성스님의 제자들이 스님의 창립 정신과 대각사상을 드러내기 위해 설립한 것으로 알려져 있습니다. 1986년 대각사 내의 건물을 철거하고 신축건물을 지었다고 합니다.",https://korean.visitseoul.net/attractions/%EB%8C%80%EA%B0%81%EC%82%AC-kr/KOP005015,2025.08.03
KOP002030,역사적 장소,대한성공회서울주교좌성당 (서울성공회성당),37.567033598,126.97599948,서울특별시 중구 세종대로21길 15 (정동),http://www.cathedral.or.kr,02-730-6611,평일 11:00 ~16:00 통화가능시간: 화요일 ~ 일요일 (09:00 ~ 18:00),일요일에는 예배만 가능,,"대한성공회 서울주교좌성당은 서울 중구 정동에 위치해 있습니다. 서울특별시 시도유형문화재 제35호로 지정되어 있습니다. 한국 전통 기법을 접목한 로마네스크양식으로 설계되었습니다. 서양인에 의해 일제 침략기에 지어졌다는 점에서 역사적 의의가 있습니다. 서울성공회성당에는 옛 풍모를 간직한 물건들이 고스란히 남아 있습니다. 신자들은 불편함을 감수하면서 예전에 사용하던 의자 등의 집기조차 그대로 사용하고 있습니다. 세월의 손때가 묻어 더욱 의미 있는 이곳의 성물들은 변치 않는 가치와 신앙을 느끼기에 부족함이 없습니다.",https://korean.visitseoul.net/attractions/%EB%8C%80%ED%95%9C%EC%84%B1%EA%B3%B5%ED%9A%8C%EC%84%9C%EC%9A%B8%EC%A3%BC%EA%B5%90%EC%A2%8C%EC%84%B1%EB%8B%B9%EC%84%9C%EC%9A%B8%EC%84%B1%EA%B3%B5%ED%9A%8C%EC%84%B1%EB%8B%B9/KOP002030,2025.06.15
KOP001789,역사적 장소,도산공원,37.523952865,127.035605624,06020 서울 강남구 도산대로45길 20 (도산전시관),,02-3423-6285,24시간 개방 * 도산 안창호 기념관 매일 10:00 ~ 18:00,"도산 안창호 기념관 1월 1일, 명절 연휴 휴무",,"도산공원은 서울 강남구 신사동에 있는 공원으로 도산 안창호의 애국정신과 교육 정신을 기리고자 조성되었습니다. 매년 3월 10일 추모기념행사가 열립니다. 기념관에는 임시정부 사료집과 도산일기 등이 전시되어 있으며 터치스크린을 이용해 도산어록을 볼 수 있습니다. 현재 도산공원을 중심으로 많은 레스토랑과 카페들, 갤러리, 의류 상가 등이 들어서면서 강남에 간다면 꼭 들려야 하는 곳이 되었습니다. 또한 도산공원 근처에 해외 유명 브랜드의 플래그십 스토어들이 위치하고 있어 쇼핑을 즐기기에도 좋습니다. 화려한 건물과 자동차로 즐비한 강남 한복판에 자리한 도산공원은 잠시 쉬었다 가기에 좋은 휴식 공간입니다. 아담한 규모로 가볍게 산책하기 좋으며 공원 내부도 깔끔하게 정리되어 있습니다.",https://korean.visitseoul.net/attractions/%EB%8F%84%EC%82%B0%EA%B3%B5%EC%9B%90/KOP001789,2025.06.05
KOP023759,역사적 장소,돈의문 터 (옛 서대문),37.5688758959702,126.968709533621,서울 종로구 신문로2가 170,,,24시간,연중무휴,무료,"돈의문은 서울 도성의 서쪽 문으로, 흔히 ‘서대문’이라고 불립니다. 원래 서울 성곽의 서쪽 문은 태조 5년에 사직단 부근에 세워진 서전문이었으나, 그 후 도성을 고치면서 문의 위치를 남쪽으로 옮겨, 세종 4년에 이 지점에 돈의문을 세웠습니다. 돈의문은 새로 세운 문이라 하여 ‘새문’ 또는 ‘신문’이라고도 하였으며, 1915년 3월 도로 확장공사를 위해 철거되었습니다.",https://korean.visitseoul.net/attractions/%EB%8F%88%EC%9D%98%EB%AC%B8-%ED%84%B0%EC%98%9B-%EC%84%9C%EB%8C%80%EB%AC%B8/KOP023759,2025.06.08
